lab_id,international_id,sex,bio_sample,population,region,continent,species,avg_coverage,owner
204644,UMCUSAU000000204644,,SAMEA6272106,brown swiss,continental europe,europe,bos taurus,14.71103448275862,European Bioinformatics Institute
204645,UMCUSAU000000204645,,SAMEA6272107,brown swiss,continental europe,europe,bos taurus,8.497586206896552,European Bioinformatics Institute
204646,UMCUSAU000000204646,,SAMEA6272108,brown swiss,continental europe,europe,bos taurus,15.140689655172414,European Bioinformatics Institute
204647,UMCUSAU000000204647,,SAMEA6272109,brown swiss,continental europe,europe,bos taurus,6.528275862068965,European Bioinformatics Institute
204648,UMCUSAU000000204648,,SAMEA6272110,brown swiss,continental europe,europe,bos taurus,6.5520689655172415,European Bioinformatics Institute
204649,UMCUSAU000000204649,,SAMEA6272111,brown swiss,continental europe,europe,bos taurus,23.689655172413794,European Bioinformatics Institute
204650,UMCUSAU000000204650,,SAMEA6272112,brown swiss,continental europe,europe,bos taurus,7.849310344827586,European Bioinformatics Institute
204651,UMCUSAU000000204651,,SAMEA6272113,brown swiss,continental europe,europe,bos taurus,8.715172413793104,European Bioinformatics Institute
204652,UMCUSAU000000204652,,SAMEA6272114,brown swiss,continental europe,europe,bos taurus,6.597931034482759,European Bioinformatics Institute
204653,UMCUSAU000000204653,,SAMEA6272115,brown swiss,continental europe,europe,bos taurus,7.069310344827586,European Bioinformatics Institute
204654,UMCUSAU000000204654,,SAMEA6272116,brown swiss,continental europe,europe,bos taurus,62.765517241379314,European Bioinformatics Institute
204655,UMCUSAU000000204655,,SAMEA6272117,brown swiss,continental europe,europe,bos taurus,8.975517241379311,European Bioinformatics Institute
204656,UMCUSAU000000204656,,SAMEA6272118,brown swiss,continental europe,europe,bos taurus,16.470689655172414,European Bioinformatics Institute
204657,UMCUSAU000000204657,,SAMEA6272119,brown swiss,continental europe,europe,bos taurus,17.336896551724138,European Bioinformatics Institute
204658,UMCUSAU000000204658,,SAMEA6272120,brown swiss,continental europe,europe,bos taurus,16.388620689655173,European Bioinformatics Institute
204659,UMCUSAU000000204659,,SAMEA6272121,brown swiss,continental europe,europe,bos taurus,14.71896551724138,European Bioinformatics Institute
204660,UMCUSAU000000204660,,SAMEA6272122,brown swiss,continental europe,europe,bos taurus,16.264137931034483,European Bioinformatics Institute
204661,UMCUSAU000000204661,,SAMEA6272123,brown swiss,continental europe,europe,bos taurus,15.016206896551724,European Bioinformatics Institute
204662,UMCUSAU000000204662,,SAMEA6272124,brown swiss,continental europe,europe,bos taurus,16.683793103448277,European Bioinformatics Institute
204663,UMCUSAU000000204663,,SAMEA6272125,brown swiss,continental europe,europe,bos taurus,20.97310344827586,European Bioinformatics Institute
204664,UMCUSAU000000204664,,SAMEA6272126,brown swiss,continental europe,europe,bos taurus,59.455862068965516,European Bioinformatics Institute
204665,UMCUSAU000000204665,,SAMEA6272127,brown swiss,continental europe,europe,bos taurus,47.563793103448276,European Bioinformatics Institute
204666,UMCUSAU000000204666,,SAMEA6272128,brown swiss,continental europe,europe,bos taurus,9.61896551724138,European Bioinformatics Institute
204667,UMCUSAU000000204667,,SAMEA6272129,brown swiss,continental europe,europe,bos taurus,14.90103448275862,European Bioinformatics Institute
204668,UMCUSAU000000204668,,SAMEA6272130,brown swiss,continental europe,europe,bos taurus,8.567586206896552,European Bioinformatics Institute
204669,UMCUSAU000000204669,,SAMEA6272131,brown swiss,continental europe,europe,bos taurus,11.390344827586206,European Bioinformatics Institute
204670,UMCUSAU000000204670,,SAMEA6272132,brown swiss,continental europe,europe,bos taurus,15.626896551724137,European Bioinformatics Institute
204671,UMCUSAU000000204671,,SAMEA6272133,brown swiss,continental europe,europe,bos taurus,10.333103448275862,European Bioinformatics Institute
204672,UMCUSAU000000204672,,SAMEA6272134,brown swiss,continental europe,europe,bos taurus,8.42344827586207,European Bioinformatics Institute
204673,UMCUSAU000000204673,,SAMN03652922,qinchuan,east central china,asia,bos indicus,29.937241379310343,Beijing Genome Institute
204674,UMCUSAU000000204674,,SAMN03652923,angus,british isles,europe,bos taurus,9.159655172413792,Beijing Genome Institute
204675,UMCUSAU000000204675,,SAMN03652924,qinchuan,east central china,asia,bos indicus,10.086551724137932,Beijing Genome Institute
204676,UMCUSAU000000204676,,SAMN03652925,qinchuan,east central china,asia,bos indicus,9.92551724137931,Beijing Genome Institute
204677,UMCUSAU000000204677,,SAMN03652926,qinchuan,east central china,asia,bos indicus,9.967241379310344,Beijing Genome Institute
204678,UMCUSAU000000204678,,SAMN03652927,qinchuan,east central china,asia,bos indicus,10.536551724137931,Beijing Genome Institute
204679,UMCUSAU000000204679,,SAMN03652928,qinchuan,east central china,asia,bos indicus,10.35344827586207,Beijing Genome Institute
204680,UMCUSAU000000204680,,SAMN03652929,qinchuan,east central china,asia,bos indicus,10.11448275862069,Beijing Genome Institute
204681,UMCUSAU000000204681,,SAMN03652930,qinchuan,east central china,asia,bos indicus,10.12896551724138,Beijing Genome Institute
204682,UMCUSAU000000204682,,SAMN03652931,qinchuan,east central china,asia,bos indicus,9.676206896551724,Beijing Genome Institute
204683,UMCUSAU000000204683,,SAMN03652932,qinchuan,east central china,asia,bos indicus,10.19103448275862,Beijing Genome Institute
204684,UMCUSAU000000204684,,SAMN03652933,qinchuan,east central china,asia,bos indicus,9.863793103448277,Beijing Genome Institute
204685,UMCUSAU000000204685,,SAMN03652934,qinchuan,east central china,asia,bos indicus,10.3,Beijing Genome Institute
204686,UMCUSAU000000204686,,SAMN03652935,qinchuan,east central china,asia,bos indicus,9.816896551724138,Beijing Genome Institute
204687,UMCUSAU000000204687,,SAMN03652936,qinchuan,east central china,asia,bos indicus,10.442413793103448,Beijing Genome Institute
204688,UMCUSAU000000204688,,SAMN03652937,qinchuan,east central china,asia,bos indicus,10.317241379310344,Beijing Genome Institute
204689,UMCUSAU000000204689,,SAMN03652938,qinchuan,east central china,asia,bos indicus,10.337241379310345,Beijing Genome Institute
204690,UMCUSAU000000204690,,SAMN03652939,qinchuan,east central china,asia,bos indicus,10.502758620689654,Beijing Genome Institute
204691,UMCUSAU000000204691,,SAMN03652940,qinchuan,east central china,asia,bos indicus,9.975517241379311,Beijing Genome Institute
204692,UMCUSAU000000204692,,SAMN03652941,qinchuan,east central china,asia,bos indicus,9.95,Beijing Genome Institute
204693,UMCUSAU000000204693,,SAMN03652942,qinchuan,east central china,asia,bos indicus,9.421379310344827,Beijing Genome Institute
204694,UMCUSAU000000204694,,SAMN03652943,qinchuan,east central china,asia,bos indicus,10.277931034482759,Beijing Genome Institute
204695,UMCUSAU000000204695,,SAMN03652944,qinchuan,east central china,asia,bos indicus,10.513793103448275,Beijing Genome Institute
204696,UMCUSAU000000204696,,SAMN03652945,qinchuan,east central china,asia,bos indicus,9.58344827586207,Beijing Genome Institute
204697,UMCUSAU000000204697,,SAMN03652946,qinchuan,east central china,asia,bos indicus,10.605862068965518,Beijing Genome Institute
204698,UMCUSAU000000204698,,SAMN03652947,qinchuan,east central china,asia,bos indicus,8.114137931034483,Beijing Genome Institute
204699,UMCUSAU000000204699,,SAMN03652948,qinchuan,east central china,asia,bos indicus,10.70448275862069,Beijing Genome Institute
204700,UMCUSAU000000204700,,SAMN03652949,qinchuan,east central china,asia,bos indicus,9.403448275862068,Beijing Genome Institute
204701,UMCUSAU000000204701,,SAMN03652950,qinchuan,east central china,asia,bos indicus,10.581034482758621,Beijing Genome Institute
204702,UMCUSAU000000204702,,SAMN03652951,qinchuan,east central china,asia,bos indicus,9.024482758620689,Beijing Genome Institute
204703,UMCUSAU000000204703,,SAMN03652952,qinchuan,east central china,asia,bos indicus,10.240344827586206,Beijing Genome Institute
204704,UMCUSAU000000204704,,SAMN03652953,qinchuan,east central china,asia,bos indicus,8.877586206896552,Beijing Genome Institute
204705,UMCUSAU000000204705,,SAMN03652954,qinchuan,east central china,asia,bos indicus,10.946896551724137,Beijing Genome Institute
204706,UMCUSAU000000204706,,SAMN03652955,qinchuan,east central china,asia,bos indicus,10.557586206896552,Beijing Genome Institute
204707,UMCUSAU000000204707,,SAMN03652956,qinchuan,east central china,asia,bos indicus,9.837586206896551,Beijing Genome Institute
204708,UMCUSAU000000204708,,SAMN03652957,qinchuan,east central china,asia,bos indicus,10.175862068965516,Beijing Genome Institute
204709,UMCUSAU000000204709,,SAMN03652958,qinchuan,east central china,asia,bos indicus,10.22,Beijing Genome Institute
204710,UMCUSAU000000204710,,SAMN03652959,qinchuan,east central china,asia,bos indicus,10.598275862068965,Beijing Genome Institute
204711,UMCUSAU000000204711,,SAMN03652960,angus,british isles,europe,bos taurus,9.142758620689655,Beijing Genome Institute
204712,UMCUSAU000000204712,,SAMN03652961,angus,british isles,europe,bos taurus,10.610344827586207,Beijing Genome Institute
204713,UMCUSAU000000204713,,SAMN03652962,angus,british isles,europe,bos taurus,11.514482758620689,Beijing Genome Institute
204714,UMCUSAU000000204714,,SAMN03652963,angus,british isles,europe,bos taurus,9.831724137931035,Beijing Genome Institute
204715,UMCUSAU000000204715,,SAMN03652964,angus,british isles,europe,bos taurus,10.909655172413792,Beijing Genome Institute
204716,UMCUSAU000000204716,,SAMN03652965,angus,british isles,europe,bos taurus,11.043793103448277,Beijing Genome Institute
204717,UMCUSAU000000204717,,SAMN03652966,angus,british isles,europe,bos taurus,10.600344827586207,Beijing Genome Institute
204718,UMCUSAU000000204718,,SAMN03652967,angus,british isles,europe,bos taurus,9.584137931034483,Beijing Genome Institute
204719,UMCUSAU000000204719,,SAMN03652968,angus,british isles,europe,bos taurus,10.137586206896552,Beijing Genome Institute
204720,UMCUSAU000000204720,,SAMN03652969,angus,british isles,europe,bos taurus,10.087586206896551,Beijing Genome Institute
204721,UMCUSAU000000204721,,SAMN03652970,angus,british isles,europe,bos taurus,10.232758620689655,Beijing Genome Institute
204722,UMCUSAU000000204722,,SAMN03652971,angus,british isles,europe,bos taurus,10.027586206896551,Beijing Genome Institute
204723,UMCUSAU000000204723,,SAMN03652972,angus,british isles,europe,bos taurus,10.003448275862068,Beijing Genome Institute
204724,UMCUSAU000000204724,,SAMN03652973,angus,british isles,europe,bos taurus,9.37103448275862,Beijing Genome Institute
204725,UMCUSAU000000204725,,SAMN03652974,angus,british isles,europe,bos taurus,9.622413793103448,Beijing Genome Institute
204726,UMCUSAU000000204726,,SAMN03652975,angus,british isles,europe,bos taurus,9.641724137931034,Beijing Genome Institute
204727,UMCUSAU000000204727,,SAMN03652976,angus,british isles,europe,bos taurus,9.480344827586206,Beijing Genome Institute
204728,UMCUSAU000000204728,,SAMN03652977,japanese black,japan and korea,asia,bos taurus,8.984827586206896,Beijing Genome Institute
204729,UMCUSAU000000204729,,SAMN03652978,japanese black,japan and korea,asia,bos taurus,10.302068965517241,Beijing Genome Institute
204730,UMCUSAU000000204730,,SAMN03652979,japanese black,japan and korea,asia,bos taurus,9.93,Beijing Genome Institute
204731,UMCUSAU000000204731,,SAMN03652980,japanese black,japan and korea,asia,bos taurus,10.07655172413793,Beijing Genome Institute
204732,UMCUSAU000000204732,,SAMN03652981,japanese black,japan and korea,asia,bos taurus,9.611724137931034,Beijing Genome Institute
204733,UMCUSAU000000204733,,SAMN03652982,japanese black,japan and korea,asia,bos taurus,9.822413793103449,Beijing Genome Institute
204734,UMCUSAU000000204734,,SAMN03652983,japanese black,japan and korea,asia,bos taurus,9.476896551724138,Beijing Genome Institute
204735,UMCUSAU000000204735,,SAMN03652984,japanese black,japan and korea,asia,bos taurus,8.84206896551724,Beijing Genome Institute
204736,UMCUSAU000000204736,,SAMN03652985,japanese black,japan and korea,asia,bos taurus,9.765172413793103,Beijing Genome Institute
204737,UMCUSAU000000204737,,SAMN03652986,japanese black,japan and korea,asia,bos taurus,10.333448275862068,Beijing Genome Institute
204738,UMCUSAU000000204738,,SAMN03652987,japanese black,japan and korea,asia,bos taurus,10.175172413793103,Beijing Genome Institute
204739,UMCUSAU000000204739,,SAMN03652988,nanyang,east central china,asia,composite,9.003448275862068,Beijing Genome Institute
204740,UMCUSAU000000204740,,SAMN03652989,nanyang,east central china,asia,composite,10.812758620689655,Beijing Genome Institute
204741,UMCUSAU000000204741,,SAMN03652990,luxi,east central china,asia,composite,9.973448275862069,Beijing Genome Institute
204742,UMCUSAU000000204742,,SAMN03652991,leiqiong,southeast china,asia,bos indicus,10.142068965517241,Beijing Genome Institute
204743,UMCUSAU000000204743,,SAMN03652992,leiqiong,southeast china,asia,bos indicus,10.588620689655173,Beijing Genome Institute
204744,UMCUSAU000000204744,,SAMN03652993,yunnan,south central china,asia,bos indicus,10.23103448275862,Beijing Genome Institute
204745,UMCUSAU000000204745,,SAMN03652994,yunnan,south central china,asia,bos indicus,10.357241379310345,Beijing Genome Institute
204746,UMCUSAU000000204746,,SAMN03652995,yanbian,northeast  china,asia,composite,10.033448275862069,Beijing Genome Institute
204747,UMCUSAU000000204747,,SAMN03652996,yanbian,northeast  china,asia,composite,9.974827586206896,Beijing Genome Institute
204902,UMCUSAU000000204902,M,SAMEA1030758,holstein,continental europe,europe,bos taurus,7.221034482758621,"UNIVERSITY OF AARHUS, Faculty of Agricultural Sciences"
204924,UMCUSAM000000204924,M,SAMEA5059742,braunvieh,continental europe,europe,bos taurus,3.2524137931034485,ETH ZURICH
204925,UMCUSAM000000204925,M,SAMEA5059744,braunvieh,continental europe,europe,bos taurus,3.402758620689655,ETH ZURICH
204926,UMCUSAM000000204926,M,SAMEA5059745,braunvieh,continental europe,europe,bos taurus,3.723448275862069,ETH ZURICH
204927,UMCUSAM000000204927,M,SAMEA5059746,braunvieh,continental europe,europe,bos taurus,3.7210344827586206,ETH ZURICH
204928,UMCUSAM000000204928,M,SAMEA5059750,braunvieh,continental europe,europe,bos taurus,3.3844827586206896,ETH ZURICH
204929,UMCUSAM000000204929,M,SAMEA5059752,braunvieh,continental europe,europe,bos taurus,3.350344827586207,ETH ZURICH
204930,UMCUSAM000000204930,M,SAMEA5059753,braunvieh,continental europe,europe,bos taurus,3.602413793103448,ETH ZURICH
204931,UMCUSAM000000204931,M,SAMEA5059754,braunvieh,continental europe,europe,bos taurus,3.0155172413793103,ETH ZURICH
204932,UMCUSAM000000204932,M,SAMEA5059759,braunvieh,continental europe,europe,bos taurus,3.4451724137931037,ETH ZURICH
204933,UMCUSAU000000204933,,SAMEA740693,fleckvieh,continental europe,europe,bos taurus,1.7396551724137932,HMGU
204934,UMCUSAU000000204934,,SAMEA3390149,holstein,continental europe,europe,bos taurus,3.483103448275862,INRA JOUY-EN-JOSAS
204937,UMCUSAU000000204937,,SAMEA6528880,holstein,continental europe,europe,bos taurus,3.740344827586207,"Institute of Genetics, University of Bern, Switzerland"
204938,UMCUSAU000000204938,,SAMEA6528881,romagnola,italy,europe,bos taurus,18.037241379310345,"Institute of Genetics, University of Bern, Switzerland"
204940,UMCUSAU000000204940,,SAMEA6528883,romagnola,italy,europe,bos taurus,19.63551724137931,"Institute of Genetics, University of Bern, Switzerland"
204941,UMCUSAU000000204941,,SAMEA6528888,braunvieh,continental europe,europe,bos taurus,14.448275862068966,"Institute of Genetics, University of Bern, Switzerland"
204943,UMCUSAU000000204943,,SAMEA6528890,braunvieh,continental europe,europe,bos taurus,14.186551724137932,"Institute of Genetics, University of Bern, Switzerland"
204944,UMCUSAU000000204944,,SAMEA6528891,braunvieh,continental europe,europe,bos taurus,19.93,"Institute of Genetics, University of Bern, Switzerland"
204945,UMCUSAU000000204945,,SAMEA6528892,braunvieh,continental europe,europe,bos taurus,17.404137931034484,"Institute of Genetics, University of Bern, Switzerland"
204946,UMCUSAU000000204946,,SAMEA6528893,braunvieh,continental europe,europe,bos taurus,3.9975862068965515,"Institute of Genetics, University of Bern, Switzerland"
204947,UMCUSAU000000204947,,SAMEA6528894,braunvieh,continental europe,europe,bos taurus,15.305172413793104,"Institute of Genetics, University of Bern, Switzerland"
204948,UMCUSAU000000204948,,SAMEA6528895,braunvieh,continental europe,europe,bos taurus,12.855862068965518,"Institute of Genetics, University of Bern, Switzerland"
204951,UMCUSAU000000204951,,SAMEA6528899,holstein,continental europe,europe,bos taurus,13.505862068965516,"Institute of Genetics, University of Bern, Switzerland"
204952,UMCUSAU000000204952,,SAMEA6528901,danish red,continental europe,europe,bos taurus,7.937586206896552,"Institute of Genetics, University of Bern, Switzerland"
204953,UMCUSAU000000204953,,SAMEA6528903,holstein,continental europe,europe,bos taurus,16.188965517241378,"Institute of Genetics, University of Bern, Switzerland"
